Request id,Pickup point,Status,Request timestamp.3
972,Airport,Trip Completed,2016 18:52:00
1811,City,Trip Completed,2016 09:14:00
2126,City,Trip Completed,2016 16:52:00
3383,City,Trip Completed,2016 14:26:01
3594,City,Trip Completed,2016 18:31:35
4337,City,Trip Completed,2016 07:10:55
4694,Airport,Trip Completed,2016 13:01:58
5891,Airport,Trip Completed,2016 09:37:46
6035,Airport,Trip Completed,2016 12:59:50
2604,City,Trip Completed,2016 22:05:00
2761,City,Trip Completed,2016 03:55:10
3496,Airport,Trip Completed,2016 17:37:32
4950,City,Trip Completed,2016 18:29:55
6762,Airport,Trip Completed,2016 00:07:29
5825,Airport,Trip Completed,2016 08:54:52
251,Airport,Trip Completed,2016 06:36:00
618,City,Trip Completed,2016 12:01:00
1595,Airport,Trip Completed,2016 06:34:00
2087,Airport,Trip Completed,2016 15:49:00
3334,Airport,Trip Completed,2016 12:35:31
3950,City,Trip Completed,2016 22:41:50
4378,City,Trip Completed,2016 07:36:48
4714,City,Trip Completed,2016 13:30:24
4777,City,Trip Completed,2016 16:21:08
5619,Airport,Trip Completed,2016 06:30:21
6649,Airport,Trip Completed,2016 22:07:56
596,City,Trip Completed,2016 11:30:00
910,Airport,Trip Completed,2016 18:21:00
1751,Airport,Trip Completed,2016 08:39:00
1952,City,Trip Completed,2016 11:30:00
2814,City,Trip Completed,2016 05:09:48
3425,City,Trip Completed,2016 15:52:00
4525,Airport,Trip Completed,2016 09:27:27
4661,City,Trip Completed,2016 12:20:51
5533,City,Trip Completed,2016 05:20:37
6101,City,Trip Completed,2016 14:52:02
95,Airport,Trip Completed,2016 04:54:00
944,City,Trip Completed,2016 18:35:00
1066,Airport,Trip Completed,2016 19:58:00
1592,City,Trip Completed,2016 06:37:00
2461,Airport,Trip Completed,2016 20:32:00
3039,Airport,Trip Completed,2016 07:34:49
3768,City,Trip Completed,2016 20:39:10
4277,City,Trip Completed,2016 06:22:48
4658,City,Trip Completed,2016 12:08:47
6111,City,Trip Completed,2016 15:03:22
559,City,Trip Completed,2016 10:14:00
860,City,Trip Completed,2016 17:56:00
1724,City,Trip Completed,2016 08:19:00
4409,City,Trip Completed,2016 08:10:55
5534,City,Trip Completed,2016 05:20:08
5908,Airport,Trip Completed,2016 09:56:21
597,Airport,Trip Completed,2016 11:30:00
1417,City,Trip Completed,2016 03:37:00
1714,Airport,Trip Completed,2016 08:14:00
1919,City,Trip Completed,2016 10:59:00
3256,Airport,Trip Completed,2016 10:08:03
5286,City,Trip Completed,2016 21:40:48
5526,City,Trip Completed,2016 05:19:00
5905,Airport,Trip Completed,2016 09:51:06
6231,Airport,Trip Completed,2016 17:45:25
258,Airport,Trip Completed,2016 06:36:00
723,City,Trip Completed,2016 15:03:00
930,City,Trip Completed,2016 18:27:00
1498,City,Trip Completed,2016 05:30:00
2553,Airport,Trip Completed,2016 21:23:00
3777,Airport,Trip Completed,2016 20:47:31
3914,City,Trip Completed,2016 22:09:53
4114,City,Trip Completed,2016 04:04:43
5703,Airport,Trip Completed,2016 07:27:53
5888,City,Trip Completed,2016 09:38:06
6042,Airport,Trip Completed,2016 13:09:43
6150,Airport,Trip Completed,2016 16:21:43
410,City,Trip Completed,2016 08:34:00
610,Airport,Trip Completed,2016 11:49:00
719,Airport,Trip Completed,2016 14:52:00
1060,City,Trip Completed,2016 19:50:00
1929,City,Trip Completed,2016 11:18:00
2101,City,Trip Completed,2016 16:10:00
2282,City,Trip Completed,2016 18:42:00
3190,City,Trip Completed,2016 09:28:16
3412,City,Trip Completed,2016 15:26:37
3725,City,Trip Completed,2016 20:00:58
4612,City,Trip Completed,2016 10:41:28
5033,Airport,Trip Completed,2016 19:16:11
5764,City,Trip Completed,2016 08:17:31
6750,Airport,Trip Completed,2016 23:51:42
314,Airport,Trip Completed,2016 07:28:00
757,Airport,Trip Completed,2016 16:01:00
2123,City,Trip Completed,2016 16:45:00
2824,City,Trip Completed,2016 05:10:28
3445,Airport,Trip Completed,2016 16:39:52
3690,Airport,Trip Completed,2016 19:43:33
5440,Airport,Trip Completed,2016 03:04:32
6090,Airport,Trip Completed,2016 14:31:47
303,Airport,Trip Completed,2016 07:19:00
560,Airport,Trip Completed,2016 10:16:00
1319,City,Trip Completed,2016 22:48:00
1493,Airport,Trip Completed,2016 05:28:00
1662,City,Trip Completed,2016 07:27:00
2020,City,Trip Completed,2016 13:40:00
2407,City,Trip Completed,2016 19:57:00
2818,Airport,Trip Completed,2016 05:05:59
3827,City,Trip Completed,2016 21:10:35
4421,City,Trip Completed,2016 08:16:58
5673,Airport,Trip Completed,2016 07:05:19
6372,Airport,Trip Completed,2016 19:09:35
6563,City,Trip Completed,2016 21:03:48
579,City,Trip Completed,2016 11:04:00
689,City,Trip Completed,2016 13:45:00
724,Airport,Trip Completed,2016 15:06:00
1499,City,Trip Completed,2016 05:30:00
3960,Airport,Trip Completed,2016 22:52:41
4919,Airport,Trip Completed,2016 18:16:47
6334,Airport,Trip Completed,2016 18:43:20
1577,Airport,Trip Completed,2016 06:22:00
2197,Airport,Trip Completed,2016 17:53:00
2509,City,Trip Completed,2016 21:01:00
3514,Airport,Trip Completed,2016 17:42:12
4588,City,Trip Completed,2016 10:01:28
5929,Airport,Trip Completed,2016 10:06:37
6335,City,Trip Completed,2016 18:45:58
375,Airport,Trip Completed,2016 08:07:00
555,City,Trip Completed,2016 10:16:00
622,Airport,Trip Completed,2016 12:01:00
1975,City,Trip Completed,2016 12:17:00
2831,Airport,Trip Completed,2016 05:22:17
3085,Airport,Trip Completed,2016 08:18:54
3418,City,Trip Completed,2016 15:37:16
3915,City,Trip Completed,2016 22:08:31
4443,Airport,Trip Completed,2016 08:29:44
5686,City,Trip Completed,2016 07:19:13
6120,Airport,Trip Completed,2016 15:21:39
6274,Airport,Trip Completed,2016 18:18:34
6364,City,Trip Completed,2016 19:11:18
89,City,Trip Completed,2016 04:52:00
805,Airport,Trip Completed,2016 17:19:00
2836,City,Trip Completed,2016 05:20:12
3298,City,Trip Completed,2016 11:44:06
5506,City,Trip Completed,2016 05:06:18
6159,City,Trip Completed,2016 16:35:35
6492,City,Trip Completed,2016 20:31:29
592,City,Trip Completed,2016 11:18:00
737,Airport,Trip Completed,2016 15:30:00
1108,City,Trip Completed,2016 20:11:00
1387,Airport,Trip Completed,2016 01:33:00
2311,Airport,Trip Completed,2016 19:00:00
2887,City,Trip Completed,2016 05:50:50
3283,City,Trip Completed,2016 10:51:27
4341,City,Trip Completed,2016 07:14:10
5025,Airport,Trip Completed,2016 19:05:58
5437,Airport,Trip Completed,2016 02:59:50
5652,City,Trip Completed,2016 06:56:07
672,Airport,Trip Completed,2016 13:20:00
1578,Airport,Trip Completed,2016 06:25:00
4506,City,Trip Completed,2016 09:09:42
4762,City,Trip Completed,2016 15:22:12
6081,City,Trip Completed,2016 14:22:48
6503,City,Trip Completed,2016 20:30:34
649,City,Trip Completed,2016 12:42:00
1040,City,Trip Completed,2016 19:33:00
1461,Airport,Trip Completed,2016 04:58:00
2497,City,Trip Completed,2016 20:57:00
2758,City,Trip Completed,2016 03:48:21
2991,Airport,Trip Completed,2016 07:07:29
3458,City,Trip Completed,2016 17:04:29
3830,Airport,Trip Completed,2016 21:14:26
6685,Airport,Trip Completed,2016 22:34:55
420,City,Trip Completed,2016 08:37:00
662,City,Trip Completed,2016 12:58:00
791,Airport,Trip Completed,2016 16:55:00
1164,City,Trip Completed,2016 20:50:00
2939,City,Trip Completed,2016 06:25:15
3867,City,Trip Completed,2016 21:45:14
4290,City,Trip Completed,2016 06:36:01
4400,Airport,Trip Completed,2016 08:01:59
5100,Airport,Trip Completed,2016 19:58:08
5956,City,Trip Completed,2016 10:41:34
6701,City,Trip Completed,2016 22:55:07
1,Airport,Trip Completed,2016 00:20:00
1923,City,Trip Completed,2016 11:00:00
3804,Airport,Trip Completed,2016 21:00:54
4876,Airport,Trip Completed,2016 17:46:11
5428,Airport,Trip Completed,2016 02:28:34
6452,City,Trip Completed,2016 20:07:33
6703,City,Trip Completed,2016 22:51:55
116,Airport,Trip Completed,2016 05:07:00
761,Airport,Trip Completed,2016 16:11:00
932,City,Trip Completed,2016 18:28:00
1217,City,Trip Completed,2016 21:23:00
1617,Airport,Trip Completed,2016 06:53:00
1849,Airport,Trip Completed,2016 09:42:00
2055,City,Trip Completed,2016 14:54:00
2841,Airport,Trip Completed,2016 05:23:09
5983,City,Trip Completed,2016 11:41:07
6016,Airport,Trip Completed,2016 12:31:42
845,City,Trip Completed,2016 17:41:00
1832,Airport,Trip Completed,2016 09:36:00
2740,Airport,Trip Completed,2016 02:57:40
3622,Airport,Trip Completed,2016 18:57:45
3979,City,Trip Completed,2016 23:16:27
5749,Airport,Trip Completed,2016 07:59:14
6633,City,Trip Completed,2016 21:57:56
1301,Airport,Trip Completed,2016 22:30:00
2203,City,Trip Completed,2016 17:53:00
2569,City,Trip Completed,2016 21:37:00
3621,Airport,Trip Completed,2016 18:56:20
4051,City,Trip Completed,2016 01:09:39
4831,City,Trip Completed,2016 17:25:26
158,City,Trip Completed,2016 05:35:00
1290,City,Trip Completed,2016 22:23:00
2441,City,Trip Completed,2016 20:23:00
3681,Airport,Trip Completed,2016 19:31:38
4511,Airport,Trip Completed,2016 09:10:51
4684,City,Trip Completed,2016 12:53:03
5606,City,Trip Completed,2016 06:09:26
5708,Airport,Trip Completed,2016 07:35:03
5960,Airport,Trip Completed,2016 10:52:02
6014,City,Trip Completed,2016 12:31:09
6193,City,Trip Completed,2016 17:19:42
6635,City,Trip Completed,2016 22:01:09
82,Airport,Trip Completed,2016 04:47:00
2518,Airport,Trip Completed,2016 21:07:00
2644,City,Trip Completed,2016 22:39:00
3280,Airport,Trip Completed,2016 10:43:30
3486,City,Trip Completed,2016 17:23:53
5297,City,Trip Completed,2016 21:51:46
5802,City,Trip Completed,2016 08:43:21
6675,City,Trip Completed,2016 22:21:38
2025,City,Trip Completed,2016 13:56:00
2270,City,Trip Completed,2016 18:28:00
3701,Airport,Trip Completed,2016 19:46:35
4618,City,Trip Completed,2016 11:02:05
4909,Airport,Trip Completed,2016 18:03:53
5578,City,Trip Completed,2016 05:48:03
6404,Airport,Trip Completed,2016 19:24:59
6623,City,Trip Completed,2016 21:51:36
6738,Airport,Trip Completed,2016 23:45:13
497,City,Trip Completed,2016 09:33:00
1071,Airport,Trip Completed,2016 19:58:00
1709,City,Trip Completed,2016 08:09:00
2348,City,Trip Completed,2016 19:21:00
3342,Airport,Trip Completed,2016 12:51:13
1008,Airport,Trip Completed,2016 19:05:00
2430,City,Trip Completed,2016 20:12:00
3352,City,Trip Completed,2016 13:26:29
3748,City,Trip Completed,2016 20:23:33
5687,City,Trip Completed,2016 07:15:09
6724,Airport,Trip Completed,2016 23:20:36
152,City,Trip Completed,2016 05:29:00
1207,Airport,Trip Completed,2016 21:23:00
1377,Airport,Trip Completed,2016 00:54:00
1606,Airport,Trip Completed,2016 06:45:00
1920,City,Trip Completed,2016 10:56:00
2856,Airport,Trip Completed,2016 05:34:59
3277,City,Trip Completed,2016 10:41:55
4501,City,Trip Completed,2016 09:01:27
5194,City,Trip Completed,2016 20:42:51
5519,Airport,Trip Completed,2016 05:11:57
6509,City,Trip Completed,2016 20:32:52
476,City,Trip Completed,2016 09:24:00
1052,Airport,Trip Completed,2016 19:42:00
1743,Airport,Trip Completed,2016 08:28:00
3157,Airport,Trip Completed,2016 09:02:47
5255,Airport,Trip Completed,2016 21:19:45
6475,City,Trip Completed,2016 20:20:10
477,City,Trip Completed,2016 09:28:00
643,City,Trip Completed,2016 12:35:00
1152,Airport,Trip Completed,2016 20:39:00
1333,City,Trip Completed,2016 23:17:00
1659,City,Trip Completed,2016 07:24:00
2657,Airport,Trip Completed,2016 23:11:00
2898,Airport,Trip Completed,2016 06:01:11
3852,Airport,Trip Completed,2016 21:38:20
5342,City,Trip Completed,2016 22:38:38
5634,Airport,Trip Completed,2016 06:44:16
30,Airport,Trip Completed,2016 02:04:00
195,City,Trip Completed,2016 06:05:00
993,City,Trip Completed,2016 19:00:00
1774,Airport,Trip Completed,2016 08:53:00
2648,City,Trip Completed,2016 22:50:00
2979,Airport,Trip Completed,2016 06:58:03
3676,City,Trip Completed,2016 19:28:20
4041,Airport,Trip Completed,2016 00:38:29
4147,Airport,Trip Completed,2016 04:54:07
4859,Airport,Trip Completed,2016 17:34:16
6067,Airport,Trip Completed,2016 13:55:13
1690,Airport,Trip Completed,2016 07:52:00
2404,Airport,Trip Completed,2016 20:00:00
3313,City,Trip Completed,2016 12:01:34
3559,City,Trip Completed,2016 18:16:19
4018,Airport,Trip Completed,2016 23:57:31
4121,Airport,Trip Completed,2016 04:29:45
4224,City,Trip Completed,2016 05:49:16
4810,City,Trip Completed,2016 17:16:21
5295,City,Trip Completed,2016 21:48:59
5381,Airport,Trip Completed,2016 23:56:41
6271,City,Trip Completed,2016 18:14:56
1244,City,Trip Completed,2016 21:38:00
2249,City,Trip Completed,2016 18:24:00
3045,Airport,Trip Completed,2016 07:39:52
3817,Airport,Trip Completed,2016 21:12:43
4481,City,Trip Completed,2016 08:46:30
5160,City,Trip Completed,2016 20:28:32
6304,City,Trip Completed,2016 18:31:31
1315,Airport,Trip Completed,2016 22:54:00
2924,City,Trip Completed,2016 06:31:22
3324,Airport,Trip Completed,2016 12:33:21
3935,Airport,Trip Completed,2016 22:26:08
5844,Airport,Trip Completed,2016 09:07:09
2905,City,Cancelled,2016 06:08:41
4805,City,Cancelled,2016 17:07:58
5202,Airport,Cancelled,2016 20:51:37
5927,City,Cancelled,2016 10:12:40
2347,Airport,Cancelled,2016 19:14:00
3806,Airport,Cancelled,2016 20:57:49
4451,City,Cancelled,2016 08:38:38
5023,Airport,Cancelled,2016 19:04:08
80,City,Cancelled,2016 04:47:00
534,City,Cancelled,2016 10:01:00
1867,Airport,Cancelled,2016 09:59:00
4383,City,Cancelled,2016 07:48:31
748,City,Cancelled,2016 15:49:00
1254,Airport,Cancelled,2016 21:53:00
3807,Airport,Cancelled,2016 20:58:00
4280,City,Cancelled,2016 06:33:09
4533,City,Cancelled,2016 09:31:08
3230,City,Cancelled,2016 10:01:57
4296,City,Cancelled,2016 06:39:26
3059,City,Cancelled,2016 07:56:25
5547,City,Cancelled,2016 05:30:31
5699,City,Cancelled,2016 07:25:53
5701,City,Cancelled,2016 07:34:00
247,City,Cancelled,2016 06:33:00
2582,Airport,Cancelled,2016 21:42:00
3184,City,Cancelled,2016 09:21:36
1687,City,Cancelled,2016 07:51:00
4174,City,Cancelled,2016 05:19:59
4335,City,Cancelled,2016 07:13:52
150,City,Cancelled,2016 05:24:00
233,City,Cancelled,2016 06:27:00
1880,City,Cancelled,2016 10:01:00
2986,City,Cancelled,2016 07:04:48
3549,City,Cancelled,2016 18:03:30
4463,City,Cancelled,2016 08:43:07
4178,City,Cancelled,2016 05:22:51
4599,City,Cancelled,2016 10:08:43
4667,Airport,Cancelled,2016 12:23:07
570,City,Cancelled,2016 10:36:00
1691,City,Cancelled,2016 07:54:00
3499,City,Cancelled,2016 17:46:24
4467,City,Cancelled,2016 08:42:11
2799,City,Cancelled,2016 04:59:16
3822,Airport,Cancelled,2016 21:10:52
4456,City,Cancelled,2016 08:32:41
4685,Airport,Cancelled,2016 13:00:39
306,City,Cancelled,2016 07:20:00
2888,City,Cancelled,2016 05:57:46
92,City,Cancelled,2016 04:53:00
3138,City,Cancelled,2016 08:50:25
3810,City,Cancelled,2016 21:06:22
4580,City,Cancelled,2016 09:59:40
5784,City,Cancelled,2016 08:34:59
1648,City,Cancelled,2016 07:20:00
2883,City,Cancelled,2016 05:54:41
4272,City,Cancelled,2016 06:23:43
5621,City,Cancelled,2016 06:28:59
5696,City,Cancelled,2016 07:32:18
5662,City,Cancelled,2016 07:04:59
1894,Airport,Cancelled,2016 10:19:00
2854,City,Cancelled,2016 05:37:28
4968,City,Cancelled,2016 18:40:44
352,City,Cancelled,2016 07:54:00
1841,City,Cancelled,2016 09:41:00
1885,City,Cancelled,2016 10:04:00
3170,City,Cancelled,2016 09:09:56
4586,City,Cancelled,2016 10:09:44
5208,Airport,Cancelled,2016 20:55:57
5472,City,Cancelled,2016 04:49:38
96,City,Cancelled,2016 04:58:00
132,City,Cancelled,2016 05:15:00
2899,City,Cancelled,2016 05:59:57
3166,City,Cancelled,2016 09:09:08
232,City,Cancelled,2016 06:26:00
275,City,Cancelled,2016 07:00:00
554,City,Cancelled,2016 10:13:00
4326,City,Cancelled,2016 07:08:58
5723,City,Cancelled,2016 07:44:45
1462,Airport,Cancelled,2016 05:01:00
196,Airport,Cancelled,2016 06:07:00
236,City,Cancelled,2016 06:32:00
1502,City,Cancelled,2016 05:37:00
1615,City,Cancelled,2016 06:52:00
3079,City,Cancelled,2016 08:13:10
6249,Airport,Cancelled,2016 17:55:33
1794,City,Cancelled,2016 09:03:00
4546,City,Cancelled,2016 09:34:22
2913,City,Cancelled,2016 06:15:34
276,City,Cancelled,2016 06:52:00
1613,City,Cancelled,2016 06:47:00
3150,City,Cancelled,2016 08:59:46
3217,City,Cancelled,2016 09:48:01
4523,City,Cancelled,2016 09:22:12
4593,City,Cancelled,2016 10:09:46
5476,Airport,Cancelled,2016 04:45:54
5477,City,Cancelled,2016 04:48:51
5846,City,Cancelled,2016 09:05:17
1539,City,Cancelled,2016 06:04:00
1770,City,Cancelled,2016 08:50:00
1921,City,Cancelled,2016 10:58:00
3073,City,Cancelled,2016 08:01:01
4795,Airport,Cancelled,2016 16:55:27
2079,Airport,Cancelled,2016 15:43:00
3179,City,Cancelled,2016 09:16:05
5872,City,Cancelled,2016 09:20:22
218,City,Cancelled,2016 06:14:00
840,Airport,Cancelled,2016 17:41:00
1642,City,Cancelled,2016 07:17:00
3307,City,Cancelled,2016 12:02:50
1475,City,Cancelled,2016 05:12:00
2179,Airport,Cancelled,2016 17:36:00
3080,City,Cancelled,2016 08:11:13
3771,Airport,Cancelled,2016 20:42:07
5847,Airport,Cancelled,2016 09:05:38
5875,City,Cancelled,2016 09:22:33
400,City,Cancelled,2016 08:29:00
2146,Airport,Cancelled,2016 17:21:00
2942,City,Cancelled,2016 06:37:29
4418,City,Cancelled,2016 08:18:30
2305,City,Cancelled,2016 18:56:00
5637,City,Cancelled,2016 06:44:12
5838,City,Cancelled,2016 09:02:38
457,City,Cancelled,2016 09:17:00
511,City,Cancelled,2016 09:40:00
4146,City,Cancelled,2016 04:52:26
4242,City,Cancelled,2016 06:03:16
4470,City,Cancelled,2016 08:47:12
2530,City,Cancelled,2016 21:07:00
2596,City,Cancelled,2016 21:53:00
5754,City,Cancelled,2016 08:05:15
200,City,Cancelled,2016 06:10:00
1531,City,Cancelled,2016 05:54:00
5715,City,Cancelled,2016 07:42:16
3130,City,Cancelled,2016 08:43:10
4133,City,Cancelled,2016 04:45:57
4419,City,Cancelled,2016 08:17:14
4547,City,Cancelled,2016 09:39:53
5613,City,Cancelled,2016 06:17:34
572,Airport,Cancelled,2016 10:48:00
1566,City,Cancelled,2016 06:22:00
2266,Airport,Cancelled,2016 18:33:00
4390,City,Cancelled,2016 08:01:16
4545,City,Cancelled,2016 09:43:35
4572,City,Cancelled,2016 09:52:32
1649,City,Cancelled,2016 07:24:00
3008,City,Cancelled,2016 07:23:01
4480,City,Cancelled,2016 08:46:34
5713,City,Cancelled,2016 07:43:27
5866,City,Cancelled,2016 09:19:04
5945,Airport,Cancelled,2016 10:27:59
126,City,Cancelled,2016 05:05:00
436,City,Cancelled,2016 08:55:00
1620,City,Cancelled,2016 06:55:00
2206,City,Cancelled,2016 17:55:00
3221,City,Cancelled,2016 09:55:14
5583,City,Cancelled,2016 05:58:15
2131,City,Cancelled,2016 17:04:00
401,City,Cancelled,2016 08:27:00
461,City,Cancelled,2016 09:15:00
2946,City,Cancelled,2016 06:34:48
289,City,Cancelled,2016 07:09:00
1303,City,Cancelled,2016 22:27:00
1817,City,Cancelled,2016 09:29:00
2970,City,Cancelled,2016 06:56:12
